timestamp,suite,program,mode,run_index,event,value,status,stderr_note
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,4,instructions,4378267,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,4,branches,811641,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,4,branch-misses,5308,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,4,L1-dcache-loads,601333,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,4,L1-dcache-load-misses,10247,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,4,LLC-loads,2562,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,4,LLC-load-misses,201,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,4,cycles,16638382,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,4,instructions,21271349,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,4,branches,3848934,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,4,branch-misses,63978,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,4,L1-dcache-loads,5269914,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,4,L1-dcache-load-misses,292260,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,4,LLC-loads,64534,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,4,LLC-load-misses,35257,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,4,cycles,15046985,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,4,instructions,18659613,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,4,branches,3448967,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,4,branch-misses,54361,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,4,L1-dcache-loads,4619683,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,4,L1-dcache-load-misses,262609,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,4,LLC-loads,60364,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,4,LLC-load-misses,33652,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,5,cycles,1576292,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,5,instructions,4371475,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,5,branches,809966,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,5,branch-misses,5307,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,5,L1-dcache-loads,599537,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,5,L1-dcache-load-misses,10628,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,5,LLC-loads,2687,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,5,LLC-load-misses,236,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,5,cycles,18875293,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,5,instructions,21379958,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,5,branches,3864910,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,5,branch-misses,63631,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,5,L1-dcache-loads,5299199,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,5,L1-dcache-load-misses,292338,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,5,LLC-loads,69091,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,5,LLC-load-misses,40043,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,5,cycles,16625295,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,5,instructions,18554978,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,5,branches,3431262,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,5,branch-misses,51577,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,5,L1-dcache-loads,4590967,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,5,L1-dcache-load-misses,261140,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,5,LLC-loads,61821,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,5,LLC-load-misses,38954,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,6,cycles,1651494,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,6,instructions,4386721,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,6,branches,813067,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,6,branch-misses,4889,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,6,L1-dcache-loads,603337,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,6,L1-dcache-load-misses,10550,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,6,LLC-loads,2623,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,6,LLC-load-misses,578,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,6,cycles,18213008,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,6,instructions,21223814,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,6,branches,3840674,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,6,branch-misses,63154,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,6,L1-dcache-loads,5259314,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,6,L1-dcache-load-misses,290663,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,6,LLC-loads,66953,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,6,LLC-load-misses,39009,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,6,cycles,15656623,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,6,instructions,18694190,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,6,branches,3456796,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,6,branch-misses,55419,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,6,L1-dcache-loads,4624278,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,6,L1-dcache-load-misses,263444,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,6,LLC-loads,64124,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,6,LLC-load-misses,37661,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,7,cycles,1685705,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,7,instructions,4378346,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,7,branches,811988,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,7,branch-misses,5963,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,7,L1-dcache-loads,601460,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,7,L1-dcache-load-misses,11362,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,7,LLC-loads,3024,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,7,LLC-load-misses,272,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,7,cycles,18413972,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,7,instructions,21223508,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,7,branches,3838171,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,7,branch-misses,63919,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,7,L1-dcache-loads,5262953,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,7,L1-dcache-load-misses,293918,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,7,LLC-loads,68386,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,7,LLC-load-misses,38873,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,7,cycles,16346664,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,7,instructions,18893942,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,7,branches,3494656,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,7,branch-misses,57154,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,7,L1-dcache-loads,4670762,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,7,L1-dcache-load-misses,266474,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,7,LLC-loads,65937,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,7,LLC-load-misses,38330,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,8,cycles,1611588,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,8,instructions,4387250,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,8,branches,812987,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,8,branch-misses,5192,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,8,L1-dcache-loads,603687,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,8,L1-dcache-load-misses,10566,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,8,LLC-loads,2667,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,8,LLC-load-misses,205,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,8,cycles,17860091,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,8,instructions,21183631,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,8,branches,3832391,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,8,branch-misses,63292,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,8,L1-dcache-loads,5252769,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,8,L1-dcache-load-misses,293841,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,8,LLC-loads,68633,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,8,LLC-load-misses,39235,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,8,cycles,16634609,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,8,instructions,18685578,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,8,branches,3458801,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,8,branch-misses,53890,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,8,L1-dcache-loads,4619654,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,8,L1-dcache-load-misses,261919,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,8,LLC-loads,63237,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,8,LLC-load-misses,37595,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,9,cycles,1616089,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,9,instructions,4403951,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,9,branches,815673,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,9,branch-misses,5841,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,9,L1-dcache-loads,607281,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,9,L1-dcache-load-misses,10850,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,9,LLC-loads,2702,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,9,LLC-load-misses,282,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,9,cycles,18984257,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,9,instructions,21466012,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,9,branches,3886991,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,9,branch-misses,63436,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,9,L1-dcache-loads,5321163,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,9,L1-dcache-load-misses,295117,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,9,LLC-loads,69444,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,9,LLC-load-misses,39808,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,9,cycles,16733337,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,9,instructions,18851580,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,9,branches,3486062,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,9,branch-misses,52470,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,9,L1-dcache-loads,4660434,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,9,L1-dcache-load-misses,264793,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,9,LLC-loads,62960,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,9,LLC-load-misses,38128,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,10,cycles,1676795,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,10,instructions,4394518,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,10,branches,814430,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,10,branch-misses,5839,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,10,L1-dcache-loads,605333,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,10,L1-dcache-load-misses,10947,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,10,LLC-loads,2784,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,native,10,LLC-load-misses,448,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,10,cycles,18714099,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,10,instructions,21313978,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,10,branches,3858701,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,10,branch-misses,62903,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,10,L1-dcache-loads,5282346,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,10,L1-dcache-load-misses,291814,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,10,LLC-loads,67742,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-jit,10,LLC-load-misses,39093,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,10,cycles,15105284,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,10,instructions,18564407,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,10,branches,3430023,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,10,branch-misses,55723,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,10,L1-dcache-loads,4596475,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,10,L1-dcache-load-misses,262922,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,10,LLC-loads,61260,ok,
2026-04-15T22:56:19+0800,micro,alloc_realloc_loop,wasm-aot,10,LLC-load-misses,35413,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,1,cycles,1595199,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,1,instructions,4210324,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,1,branches,254574,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,1,branch-misses,5272,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,1,L1-dcache-loads,296090,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,1,L1-dcache-load-misses,10529,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,1,LLC-loads,2625,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,1,LLC-load-misses,283,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,1,cycles,18813021,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,1,instructions,19650374,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,1,branches,3542018,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,1,branch-misses,61040,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,1,L1-dcache-loads,3973729,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,1,L1-dcache-load-misses,285028,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,1,LLC-loads,67690,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,1,LLC-load-misses,39021,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,1,cycles,17594315,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,1,instructions,17777775,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,1,branches,3252486,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,1,branch-misses,51666,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,1,L1-dcache-loads,3505526,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,1,L1-dcache-load-misses,263023,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,1,LLC-loads,63635,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,1,LLC-load-misses,38112,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,2,cycles,1819322,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,2,instructions,4202672,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,2,branches,253664,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,2,branch-misses,5951,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,2,L1-dcache-loads,294289,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,2,L1-dcache-load-misses,10984,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,2,LLC-loads,3057,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,2,LLC-load-misses,1024,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,2,cycles,18907968,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,2,instructions,19866628,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,2,branches,3574543,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,2,branch-misses,58401,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,2,L1-dcache-loads,4024480,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,2,L1-dcache-load-misses,287649,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,2,LLC-loads,68140,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,2,LLC-load-misses,40279,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,2,cycles,17212714,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,2,instructions,17737960,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,2,branches,3242766,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,2,branch-misses,46715,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,2,L1-dcache-loads,3498724,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,2,L1-dcache-load-misses,265551,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,2,LLC-loads,62951,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,2,LLC-load-misses,37958,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,3,cycles,1662149,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,3,instructions,4225336,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,3,branches,257778,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,3,branch-misses,5647,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,3,L1-dcache-loads,299954,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,3,L1-dcache-load-misses,10742,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,3,LLC-loads,2746,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,3,LLC-load-misses,346,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,3,cycles,17671159,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,3,instructions,19542779,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,3,branches,3519553,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,3,branch-misses,59793,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,3,L1-dcache-loads,3947606,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,3,L1-dcache-load-misses,282440,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,3,LLC-loads,67046,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,3,LLC-load-misses,39131,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,3,cycles,16812529,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,3,instructions,17847822,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,3,branches,3265176,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,3,branch-misses,52589,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,3,L1-dcache-loads,3524629,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,3,L1-dcache-load-misses,264206,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,3,LLC-loads,64513,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,3,LLC-load-misses,37680,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,4,cycles,1678619,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,4,instructions,4237812,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,4,branches,260108,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,4,branch-misses,6051,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,4,L1-dcache-loads,303084,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,4,L1-dcache-load-misses,11450,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,4,LLC-loads,3066,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,4,LLC-load-misses,226,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,4,cycles,19283319,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,4,instructions,19744400,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,4,branches,3561562,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,4,branch-misses,61056,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,4,L1-dcache-loads,3996021,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,4,L1-dcache-load-misses,286664,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,4,LLC-loads,67716,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,4,LLC-load-misses,38684,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,4,cycles,16804563,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,4,instructions,17793236,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,4,branches,3253240,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,4,branch-misses,52351,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,4,L1-dcache-loads,3508784,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,4,L1-dcache-load-misses,264247,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,4,LLC-loads,63423,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-aot,4,LLC-load-misses,36855,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,5,cycles,1649604,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,5,instructions,4232771,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,5,branches,258953,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,5,branch-misses,5903,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,5,L1-dcache-loads,301757,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,5,L1-dcache-load-misses,10854,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,5,LLC-loads,2834,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,native,5,LLC-load-misses,269,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,5,cycles,19068834,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,5,instructions,19719670,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,5,branches,3557948,ok,
2026-04-15T22:56:20+0800,micro,alloc_small_objects,wasm-jit,5,branch-misses,62038,ok,
