program,runtime,run_index,elapsed_ms,ok,error
host_time_loop,native,7,40.878241,1,
host_time_loop,wasm,7,239.779987,1,
host_time_loop,native,8,38.741986,1,
host_time_loop,wasm,8,253.879759,1,
host_time_loop,native,9,38.424755,1,
host_time_loop,wasm,9,265.823883,1,
host_time_loop,native,10,131.727183,1,
host_time_loop,wasm,10,258.567986,1,
host_time_loop,native,11,36.155252,1,
host_time_loop,wasm,11,280.910609,1,
host_time_loop,native,12,39.794253,1,
host_time_loop,wasm,12,246.630279,1,
host_time_loop,native,13,38.107921,1,
host_time_loop,wasm,13,245.439716,1,
host_time_loop,native,14,40.083927,1,
host_time_loop,wasm,14,247.600759,1,
host_time_loop,native,15,37.548069,1,
host_time_loop,wasm,15,255.950125,1,
host_time_loop,native,16,43.557176,1,
host_time_loop,wasm,16,267.059285,1,
host_time_loop,native,17,37.883859,1,
host_time_loop,wasm,17,248.639159,1,
host_time_loop,native,18,40.50496,1,
host_time_loop,wasm,18,247.513642,1,
host_time_loop,native,19,39.995751,1,
host_time_loop,wasm,19,258.596168,1,
host_time_loop,native,20,40.25358,1,
host_time_loop,wasm,20,253.389055,1,
host_time_loop,native,21,37.059422,1,
host_time_loop,wasm,21,254.806055,1,
host_time_loop,native,22,36.155627,1,
host_time_loop,wasm,22,283.875944,1,
host_time_loop,native,23,42.508486,1,
host_time_loop,wasm,23,304.532511,1,
host_time_loop,native,24,36.5769,1,
host_time_loop,wasm,24,271.812544,1,
host_time_loop,native,25,40.176212,1,
host_time_loop,wasm,25,273.980529,1,
host_time_loop,native,26,38.631644,1,
host_time_loop,wasm,26,246.990931,1,
host_time_loop,native,27,39.585157,1,
host_time_loop,wasm,27,247.057616,1,
host_time_loop,native,28,40.107943,1,
host_time_loop,wasm,28,248.171586,1,
host_time_loop,native,29,51.928728,1,
host_time_loop,wasm,29,266.607531,1,
host_time_loop,native,30,38.196313,1,
host_time_loop,wasm,30,249.725347,1,
memory_seq_read,native,1,16.949115,1,
memory_seq_read,wasm,1,21.851233,1,
memory_seq_read,native,2,15.099469,1,
memory_seq_read,wasm,2,26.373155,1,
memory_seq_read,native,3,15.583504,1,
memory_seq_read,wasm,3,23.432196,1,
memory_seq_read,native,4,13.527045,1,
memory_seq_read,wasm,4,21.376918,1,
memory_seq_read,native,5,14.854627,1,
memory_seq_read,wasm,5,21.455252,1,
memory_seq_read,native,6,13.686567,1,
memory_seq_read,wasm,6,19.170272,1,
memory_seq_read,native,7,12.828614,1,
memory_seq_read,wasm,7,21.502612,1,
memory_seq_read,native,8,42.311677,1,
memory_seq_read,wasm,8,33.892444,1,
memory_seq_read,native,9,16.76259,1,
memory_seq_read,wasm,9,23.726393,1,
memory_seq_read,native,10,15.454044,1,
memory_seq_read,wasm,10,29.353503,1,
memory_seq_read,native,11,17.228512,1,
memory_seq_read,wasm,11,22.824912,1,
memory_seq_read,native,12,14.687775,1,
memory_seq_read,wasm,12,24.245529,1,
memory_seq_read,native,13,13.548694,1,
memory_seq_read,wasm,13,23.02981,1,
memory_seq_read,native,14,14.11318,1,
memory_seq_read,wasm,14,22.88736,1,
memory_seq_read,native,15,17.257372,1,
memory_seq_read,wasm,15,24.135119,1,
memory_seq_read,native,16,17.57264,1,
memory_seq_read,wasm,16,24.714041,1,
memory_seq_read,native,17,18.32148,1,
memory_seq_read,wasm,17,26.395829,1,
memory_seq_read,native,18,16.507768,1,
memory_seq_read,wasm,18,23.783643,1,
memory_seq_read,native,19,15.306655,1,
memory_seq_read,wasm,19,24.204666,1,
memory_seq_read,native,20,13.882095,1,
memory_seq_read,wasm,20,19.409163,1,
memory_seq_read,native,21,13.865324,1,
memory_seq_read,wasm,21,21.139005,1,
memory_seq_read,native,22,15.460349,1,
memory_seq_read,wasm,22,20.92539,1,
memory_seq_read,native,23,16.481015,1,
memory_seq_read,wasm,23,21.892341,1,
memory_seq_read,native,24,16.955649,1,
memory_seq_read,wasm,24,22.119275,1,
memory_seq_read,native,25,15.662567,1,
memory_seq_read,wasm,25,22.142688,1,
memory_seq_read,native,26,15.499291,1,
memory_seq_read,wasm,26,21.297998,1,
memory_seq_read,native,27,13.346569,1,
memory_seq_read,wasm,27,19.163132,1,
memory_seq_read,native,28,13.226916,1,
memory_seq_read,wasm,28,18.966979,1,
memory_seq_read,native,29,11.011602,1,
